,mean_r,mean_g,mean_b,stddev_r,stddev_g,stddev_b,contrast,correlation,inverse_difference_moments,entropy
50,137.42013471428572,164.86490878571428,146.31515557142856,94.0851548991299,76.49025829621021,85.8795572355017,1.1252901128732675,0.9998537936796201,0.0021705550119812548,7.6689289973835235
51,150.77158485714287,179.75742710714286,137.71954489285713,89.43815034077836,65.44172531234129,100.30081449553931,0.7931453779111302,0.9995436639187653,0.00471129459922642,6.848563107223822
52,132.01536407142856,152.17352275,126.03976664285715,96.95463173170748,83.08627416232271,100.88558901427376,4.498899664237747,0.9993019754996568,0.0018434417245576946,7.629837588659748
53,139.95548325,148.4830222857143,144.20572417857142,90.2622165974247,83.75089051066045,87.62625548698007,0.7154614587798257,0.9999030667113782,0.004202591987196633,7.381541435637636
54,253.31524992857143,253.51434389285714,253.0588895357143,16.69246383370845,14.783144244467396,19.248671708934097,0.5408067223889126,0.9998553047582882,0.0036382606194822627,7.423946990661753
55,103.35294485714286,139.48921196428572,99.96545503571429,45.070361291294475,41.76152658647153,44.8977107088484,3.2545819402771823,0.9989226558980944,0.0025644648085467823,7.112314952485755
56,118.82570817857143,127.28831964285715,106.76287496428571,55.756766364242246,53.29235526720887,58.298032755062096,0.600649342763252,0.9998225540773893,0.006133217017943937,6.8446523629636244
57,124.96511378571428,134.309557,99.19854896428572,77.1687159690324,75.1129520890718,87.23395428993673,2.0649941777396768,0.9997571014498924,0.005699754567352693,7.440304728766554
58,148.16454514285715,163.96164810714285,141.17690282142857,99.41522074344245,87.2094261485995,103.96470527985687,6.373049614230605,0.9990863656265562,0.0020221028247080224,7.5865868790759725
59,144.13590228571428,166.43181217857142,137.82033385714286,80.4004517209069,66.91701697833025,84.36111460775527,6.165882376053721,0.9985780488215398,0.0013479388038878189,7.508516629087021
60,112.80991653571428,139.88143792857142,109.48806807142857,79.7660479287364,67.9114992311385,79.57735285727937,0.7550522931847408,0.9998999444683291,0.006285238989443,7.219507238834391
61,77.98795246428571,116.32147182142857,88.42012364285715,65.46944255992173,51.50277221779451,61.122049557624564,0.7603388341191599,0.9998503439429418,0.009614918235637876,6.5417479974062145
62,83.20225153571428,107.02644082142857,67.59210460714286,42.03863493428076,40.767085423398505,41.01281980706831,0.7115784754964996,0.9997649923544529,0.0043548716062294,7.192586624487711
63,172.80279189285713,194.23565857142856,162.79405542857143,80.64781210696941,61.60504463662514,90.08019806050163,3.7676978854122023,0.9988673552663551,0.0018576028432254297,7.350407343316469
64,115.89191264285714,141.52067453571428,86.33487882142857,74.09817727068271,65.7105360821721,82.11547641929508,0.2808979139877126,0.9998942288700685,0.005291408489723421,7.119715390550478
65,118.26152603571428,129.98322982142858,104.57092246428572,89.5613097366256,84.09061765829753,91.24195530998752,5.336724067723961,0.9994019763836441,0.0020263396642140937,7.6661403555673475
66,154.81730389285715,174.90571582142857,117.15532557142858,76.89371578184777,61.72588659573369,103.32988050501731,0.35029647092441785,0.9998625094956479,0.0052545252560669085,7.0806833090869885
67,135.48858253571427,157.15605717857142,108.17455067857144,72.24856467382044,58.32802441347078,88.12442764975165,0.298956243749107,0.9999266346910447,0.005798806380060885,7.109851497658264
68,139.8508145,161.76943285714285,135.97604125,77.03662034087255,63.732936097827434,80.81328955075409,1.9316918845549365,0.9990307505917716,0.004566077781347931,6.985769209683756
69,166.17808907142856,179.00306039285715,148.11368175,92.54712233812762,80.28510960471517,109.17214083597392,0.8551204457779683,0.9997880603794739,0.004046862797025165,7.372304133957762
70,155.48629275,179.43986996428572,147.93247414285713,86.8376448204834,67.92998968439244,94.11432451568852,0.9173963780540074,0.9996132114857244,0.003912773894300944,7.065205303367659
71,91.51219957142857,127.36487642857143,119.34825032142857,54.08003706107824,44.74609615189613,48.89843233354122,2.0047416059437064,0.9993153527988281,0.0031343660249658636,6.954071921044628
72,156.97968207142858,173.77574557142856,149.94345267857142,87.73572743901549,73.47107814805076,93.57415633798001,4.157398056865267,0.9985524190200615,0.0021168391660405187,7.253847701260802
73,127.26024092857143,151.51624285714286,91.65633389285715,74.79654444855602,60.242298364529695,94.55887429986048,0.608886519502786,0.9998898646637535,0.006098125510298849,6.843461561592919
74,124.44352625,161.12013153571428,98.91751721428571,65.27685415652849,50.13177839333466,75.97418092129377,0.8529574224889269,0.9996978105899937,0.004098657535213479,7.075215997197125
75,80.93867396428571,131.01032439285714,100.86292510714286,48.800368600878656,38.49377379172301,47.68009363165872,1.37706150878697,0.9995176873080456,0.005080428433615148,6.976798901967028
76,145.50427139285713,159.47608067857144,123.44411960714285,89.48269214872653,78.92281955951158,105.20688224070834,4.292775932276039,0.999022342902529,0.0033530495484905224,7.372123542508604
77,121.37519978571429,161.3272267857143,114.89895785714286,83.77751489796016,59.90751509310591,87.53826003598775,2.3252599299899988,0.9993245490181143,0.003146712920804022,7.132723451532945
78,127.64971792857143,153.27730175,105.06696432142857,75.2173101935728,62.15232920405672,87.48027400808508,0.37408258322617516,0.9998820123160911,0.0044491610411475,7.27887229223078
79,128.44474578571428,164.2923037857143,136.20950221428572,94.2005882335307,69.05350115617183,90.03159952662283,0.7349917845406485,0.999911232189789,0.0036984551280470667,7.444872288767894
80,103.50726275,135.2209210357143,93.75628196428572,54.55095589350672,45.25497929434609,58.83746929816006,0.6323261180168598,0.9996569858593318,0.007935515299034107,6.668571095104865
81,103.80327753571429,119.69356071428571,73.54566089285714,55.916825171287485,51.1045951676548,46.544161525956106,0.6030965852264607,0.9998386212987966,0.006291431941283079,7.12689953594988
82,93.62776653571429,122.62619607142857,82.50893071428571,83.42368382624278,73.69803327077426,85.01835859153877,1.7554832118874126,0.999737580019478,0.0034200864044722184,7.314586603178049
83,92.32194221428571,126.48537732142857,106.83451892857143,70.50515450556443,57.770792548460626,67.06861488974772,0.8098579439919991,0.999856618578406,0.004920454291531295,7.146594859326276
84,217.3582720357143,225.01961878571427,214.99760332142858,67.39479431124902,53.882299830573466,72.1976161241209,0.7970318616945279,0.9995181946872782,0.00413423310417233,6.878088087742909
85,179.56558946428572,194.43265475,160.89545014285713,85.31796882180974,68.76450344454214,103.00140778184362,0.4010192527503929,0.999910474421178,0.003973746053864324,7.367599946744647
86,107.41957567857143,135.10156753571428,98.58961425,82.20527826640495,67.25283258399907,87.35609821995698,0.20982229604229183,0.999973479987309,0.006569810988485264,7.223799155975604
87,85.10573225,99.72747067857142,70.88339635714286,75.8674255853018,70.96294871332779,77.42714150332678,1.1188839834262037,0.999724948673314,0.005590659021365742,6.95904478388892
88,103.98147017857143,149.5221542857143,116.08403671428572,72.92691811255784,53.31654952104909,71.1680477861223,1.2886410558651236,0.9996537571028032,0.003575953863532104,7.160845932591308
89,181.82744092857143,193.92127114285714,174.48182314285714,82.70955410183292,68.55759632118446,88.75365639205519,1.7141256965280756,0.9992437027219355,0.003680223813255852,7.102101531082041
90,156.40931692857143,176.1209052857143,145.82009357142857,79.87368748938529,67.275072297443,88.16212024992745,2.202933847692527,0.9995723170424105,0.002211125604737821,7.539380484427573
91,96.43302092857142,110.69747732142856,88.68017992857143,79.7986347624247,77.77475712268885,80.26457769496126,1.339270431490213,0.9997943507397616,0.003028860362668331,7.426623642765976
92,185.62840617857142,201.3574057142857,156.40280192857142,77.87437810435065,60.382829924202916,108.61315128357705,0.7189134519217033,0.9997442341064492,0.004448467506612248,7.1360052956099
93,149.10282846428572,180.15806114285715,144.60845007142856,90.55716758087806,64.33307257071905,94.54453337341238,1.0069930347192457,0.9997580244838339,0.0034275112527339707,7.25050325359991
94,88.41954828571428,107.63289517857143,76.40432103571429,81.52568761452837,76.72365409153318,81.23335166864346,0.78023656950993,0.999866606498414,0.005430766571189007,7.279069339766948
95,192.61186507142858,202.86194982142857,185.64986125,84.63473787141454,70.45971674782666,92.29021151411472,2.38984283469067,0.9986240136819308,0.0049130659325425175,6.887632823007216
96,98.17009946428571,114.523963,76.38375621428571,83.36142386059089,78.38595627581914,90.57331855083406,4.530859479925703,0.9992159519485054,0.002553513319354365,7.478402689652205
97,124.10640575,130.2606922142857,92.11059432142856,72.52774698541687,69.8194710009687,85.9620189431876,1.028576439491356,0.9998686338493535,0.0038803063821482137,7.452284157743972
98,116.10100275,160.7056835,114.5979055,83.95824749146051,62.04590234263751,84.72306153630478,4.642061937419632,0.998280300183263,0.0024537629080008745,7.152554633337426
99,103.86810089285714,139.59004153571428,93.00213917857143,61.915914256039656,49.701430959786435,66.04387568472667,1.5541944563509074,0.9994851881817672,0.0037219780012776,6.94176026072531
100,154.47499425,174.38843114285714,153.08535189285715,81.24349395708758,65.45846846908873,82.85308921443922,3.4774364909272752,0.9980212046669263,0.0031677903633644737,6.917255090143114
101,217.12650132142858,223.4914015357143,211.29306335714287,72.69113865395241,60.21013780083271,83.13857721950528,1.1223037576796684,0.9996611735880091,0.0034505155089142206,7.318533459869235
102,77.18797560714286,98.17380092857142,72.63747228571428,67.89142800136095,62.76880896780838,64.95564953829714,0.8646374124874983,0.9998275733220093,0.0069202633428610836,7.0400266663784645
103,163.78465289285714,178.75502467857143,139.58371371428572,80.21241283181617,67.8710429700462,99.57071813762543,1.770279504214888,0.999578777334309,0.002791576024631124,7.418013361381759
104,87.03540157142857,102.34128207142857,53.79505471428571,61.628342345873364,56.48468331179213,50.802377710115984,4.401000250035719,0.9992537125820349,0.002804311666943123,7.244421214111361
105,166.0663827857143,180.16359221428573,154.73395367857142,88.91876112158322,74.85244850333602,99.58173712672566,0.23902378911273034,0.999893476688643,0.005649010829718347,6.992731630361568
106,170.2754760357143,183.94569607142859,161.86249482142858,85.44499669162809,74.31063055760632,94.1263104094183,0.7382296756679526,0.9997238576971138,0.0036340467112564727,7.198465078420076
107,169.90016639285713,174.54459535714287,155.61403464285715,89.01383133937777,85.22646132995052,102.53315018199272,3.1166698099728536,0.9991032321568482,0.001994372934238269,7.324743165067256
108,172.70794971428572,190.62776071428573,154.62530067857142,90.62430459903774,71.45404090432545,109.6255197724637,0.3076179454207744,0.9999123931805715,0.004504736543008101,7.309058651871926
109,161.98314171428572,182.05298503571427,141.82337017857142,88.15523729809809,69.47198925502525,105.61785914093095,0.6209482426060866,0.9998912065250516,0.003189862845644284,7.459785994044622
110,202.94773164285715,207.41494671428572,197.83681567857144,81.39104467510273,74.84790808945272,89.42913497839712,6.3166990998714105,0.9978254191543142,0.0025826351504318035,7.207521615208121
111,107.06299378571428,145.20747507142858,115.79979096428572,57.32776424396412,46.026557224627204,59.28262342029095,1.3696953493356194,0.9996329610911198,0.00506822842614069,6.9988335041196335
112,103.32750942857143,124.25361789285714,93.65921853571429,78.2511447333149,70.73249353727134,78.30260473473156,3.3365246820974424,0.9994070712073954,0.0017760820918325982,7.564475666619222
113,146.50146971428572,157.74103782142856,116.06005025,78.31481606118408,71.90193345987751,97.4171048078624,0.2600093584797828,0.9999463915080327,0.003985471427276361,7.456888276123806
114,151.10799164285714,166.68771560714285,142.07796389285716,90.2283115317831,77.93223314654841,98.76301751752587,1.2818330118588372,0.9995894408587257,0.0033553805360478153,7.305343600988154
115,113.71047446428571,145.2851912142857,120.15776339285715,81.88467324274616,64.28504407580692,80.77286358251148,1.5864489569938562,0.9991752438720846,0.00451708790885737,6.746005206240892
116,175.1943899642857,188.79440246428572,168.1288267142857,94.20962903549746,79.22365131865885,102.14653815107555,0.25405232890412915,0.9999563950447474,0.005884391170624951,7.216026739835666
117,190.42447942857143,200.63609625,175.3062675,83.71898870115011,71.43918502892139,101.93599333056936,1.8207563937705384,0.9994150469834406,0.0034102356574866157,7.283446830266925
118,102.34242746428572,119.23718246428571,98.30318464285715,83.91140016475865,76.74702887743832,82.36393103564055,1.8719369195599374,0.9995801053767254,0.003320631733134712,7.4089939131375875
119,94.78550857142857,111.29568753571428,96.3726275,88.20863397203689,79.90648604589404,86.44759802473546,1.134840334333476,0.9997799051145136,0.0031304616252176816,7.357204185265114
120,132.70158875,162.02541482142857,142.87765089285713,75.00399667144511,58.64847759241737,74.16906307033744,0.9606057651093015,0.999621824694069,0.004057111077798024,7.098241577097436
121,171.85328292857142,183.66667164285715,159.87408335714287,91.52864409275442,79.34941991096295,100.92735554170586,0.7942597156736677,0.9998742242312378,0.0027486982445492436,7.67516633293306
122,147.86061225,171.84050382142857,137.11627332142857,88.78812110069,68.89772617804414,97.0798120711233,0.6857188884126304,0.999890540184843,0.003970251859485326,7.19744049013215
123,191.29787292857142,195.40200964285714,175.32070053571428,86.31724975306328,80.77755764861695,104.35279824601496,6.473051185883698,0.9991795542282397,0.0011934818611386293,7.6847854905524295
124,135.431284,147.2278262857143,118.26666192857142,92.58215640467621,84.23046956228806,104.2871907436459,0.71887912558937,0.999808693594709,0.0038497876494099047,7.356408121656833
125,82.18497032142857,134.94711442857144,105.068095,44.01674733976884,33.31190510230399,45.38770995308381,0.9654152021717388,0.9995491295985351,0.005493892970255803,6.800934038596234
126,102.01446882142857,135.16496864285713,88.58690207142857,46.54160045643107,41.08447236127067,42.21001691408244,0.42791073724817835,0.9998134755803911,0.006164909291605575,6.975590777233273
127,130.81805675,146.62063017857142,95.24156589285714,81.12980913883476,74.9317548125532,90.81683901063536,5.578556150878698,0.9991681448015478,0.0015423610545547753,7.684541504012436
128,133.959594,155.80742542857143,124.14738817857143,90.94196379283886,75.9975964265047,96.4173036958346,1.0985686526646663,0.9998353914392552,0.0035975024916276585,7.520918301747041
129,119.27014539285715,130.33417282142858,110.07569232142858,87.85516508599906,81.98176995521443,92.99494219384597,1.336761965995142,0.9997242828634808,0.0023980490704853356,7.4329073283144345
130,85.80862085714286,128.88278964285715,96.05639675,63.09395506891263,48.5263642026907,62.94177545398163,0.5219557436776683,0.9998291075262979,0.007172009051818831,6.796706128474268
131,156.91486314285714,181.45463946428572,146.8437617142857,89.25938117324031,68.80414111857404,98.2130914405629,1.3939063437633945,0.999584236741609,0.0027419689952384303,7.355743312579043
132,140.66723260714286,164.11284010714286,147.07966939285714,94.64412408505112,78.82996660808412,86.90111588488277,1.929851907415345,0.9997713106632605,0.0026345174382166854,7.470427151348425
133,88.99982553571428,120.33258807142857,81.18233171428571,79.7375853521474,68.39275790892641,79.38878016762251,2.393310437205315,0.9996347700562332,0.004249890628848994,7.098867710149655
134,157.69171414285714,183.07074285714285,162.46182564285715,88.77123398401413,66.05817886004206,85.12714816717164,0.7584328832690385,0.9995570662141711,0.004571726981878583,6.9007415118595965
135,143.200217,149.394937,128.82826475,88.78656949921327,85.39671428428467,99.01874080681993,1.5925621874553506,0.9995955351871976,0.004517250466755798,7.248769655745326
136,113.64747525,139.8112369642857,99.41768085714286,62.54515645955846,49.31196119150066,66.74713724135178,1.1056903129018434,0.9996041374282719,0.005055938351865183,6.87569611330719
137,107.57789978571428,139.61697878571428,115.81643860714286,71.50862631016089,58.17048965049183,69.23320797828922,0.9434584583511931,0.9997739463881883,0.004004126454960954,7.156649645014078
138,151.5779095,172.54927964285713,148.2587345357143,89.26690805529611,72.20150976025127,93.23840150720407,0.8499700314330619,0.9997536234424198,0.003811910619830704,7.316987381537108
139,123.67533385714286,149.1083400357143,94.35167682142857,66.49496303724246,53.825921682516345,76.6387881709134,0.3949531361623089,0.9998838032185002,0.004416163784492481,7.286834072645241
140,134.48057889285715,139.05349732142858,135.05951089285713,77.61142055572581,72.925655942499,72.4363528430555,1.1390434704957852,0.999728174426227,0.003737701470672458,7.184441437557921
141,170.12273028571428,184.37520642857143,154.85110232142858,87.80819588816358,73.71730273866868,102.33822099651395,0.3322046363766253,0.9999294777292363,0.003984843160463589,7.5108099980075
142,85.19717710714286,108.73508007142857,68.73716114285715,69.16947356836059,79.84912097156392,66.06471895329636,2.5014157022431776,0.9997292069158915,0.0036830990826937984,7.53622263112495
143,92.88517121428572,124.52478675,66.08780607142857,71.16606090079527,66.04567636688938,69.18036664727182,1.5095223960565793,0.9997713031908945,0.004821164685676601,7.241159833467914
144,118.21825675,148.31657935714287,118.17362625,81.73352405678517,63.71402832587681,82.87112169828805,1.6595798685526506,0.999287241140408,0.004159699090511593,7.040269193577344
145,170.4322329642857,189.99194792857142,156.5407235,86.8331678181968,68.52318546995502,100.78875112026283,0.7320518288326904,0.9997054197815332,0.0037420609318370617,7.142023145298019
146,68.116979,108.05555057142857,60.48376796428571,65.19309580764656,53.77638472340558,66.73995340300515,1.175963530504358,0.9997827569334379,0.007992530162734017,6.501228303688792
147,252.15717996428572,252.46341796428572,251.27150632142857,20.80671548515615,18.699594515399927,27.10653072461576,2.5099274539219887,0.9996092949028293,0.0016806202119567027,7.7615050996719335
148,188.11144160714286,196.9724324642857,181.928258,90.67001071989992,78.84545618574424,98.16580930285984,3.388153450492928,0.9989827370052744,0.003919267982163542,7.255298894456406
149,176.46927446428572,193.06415110714286,161.77937885714286,93.29258548328541,74.13402560295526,109.68603992251218,0.5095399342763252,0.9998505518359985,0.004955667541063161,7.188125372716908
150,138.31374467857142,156.532357,118.85394257142858,83.99639198559716,71.60952330438803,96.96633710107332,1.1169342406058005,0.9998080670139321,0.003132354331514144,7.2539564003000025
151,130.47802885714285,144.85041175,115.35739157142856,90.83370564811766,81.70965065902396,100.36960724802012,1.9350712958994143,0.9993638957557968,0.003125989966047264,7.274187837006393
152,111.35013875,142.5122137142857,103.60501210714285,87.19622694510888,69.60551089458805,91.15967026377506,0.8587623589084156,0.9996998326933889,0.0066930884167033505,7.0175131970580855
153,121.732609,139.73278257142857,98.52347903571429,83.71237884043516,74.45433910114798,91.70846396142205,0.5596505929418489,0.9999205386375783,0.004052113001751383,7.504430024904299
154,122.18402607142858,150.24013257142857,118.09260257142857,80.82185479527114,65.19657742269798,82.44869045338469,1.5571708815545082,0.9996191923396973,0.0030254115300339846,7.4225762058520415
155,90.39806189285714,138.71504789285714,101.26027260714285,43.43645502480969,33.10626070554899,42.95171582376756,0.44985301471638817,0.9997987766440858,0.008614993717311583,6.7423424868428965
156,140.40096064285714,156.78464532142857,134.81235003571427,88.98433309653069,76.97585711515273,92.66076260569778,3.4125214673524793,0.9994983470568575,0.00200246439980118,7.515346453893531
157,147.84465967857142,176.20942425,128.65748035714284,84.12262273137928,65.39742468677255,96.09073043673718,2.0658389412773253,0.9996491954951658,0.0027951314898994055,7.4794730576981525
158,151.35588225,166.29474907142858,135.83023935714286,84.12657478765372,73.27125111859974,95.8438530641443,0.9282359979997143,0.9997268907208,0.00325066215931772,7.313372107307665
159,188.75569921428573,205.10060303571427,182.6115569642857,86.62036603716129,66.32173338297231,94.54561983606936,0.882481675953708,0.999579546552602,0.003875116466847209,7.007234491115659
160,92.99116271428572,133.1166035,81.21890675,69.93582618557902,54.206247196460566,73.80245422854324,0.604528254036291,0.9998241733777232,0.005566709638880427,6.899889531708495
161,176.0922874642857,182.85215125,164.01305017857143,86.99555802159219,79.88432802494567,99.44793498545553,0.5895663666238035,0.9998200098609599,0.0038192280603486844,7.335169853068371
162,104.38530367857143,142.57511507142857,84.91874160714286,58.23031592524509,45.29578182912573,66.14769464103492,0.4859230604372054,0.9998251080863745,0.006025864557470077,6.800796982894101
163,135.19408039285713,147.6684855,122.95777607142857,76.71120055707807,70.05645687021091,83.99841325795475,0.6247547149592799,0.9997374661500736,0.006043812835050441,6.984102085882231
164,164.70809714285716,184.64318710714286,136.46175589285716,70.71749882207773,58.98360492927117,86.55021185021347,1.1953954850692956,0.9996730052105408,0.0022260061163296685,7.402668270516047
